,price,longitude,latitude,review_scores_rating,number_of_reviews,minimum_nights,security_deposit,cleaning_fee,accommodates,bathrooms,bedrooms,beds,availability_365,host_identity_verified,host_is_superhost,bedrooms_per_person,bathrooms_per_person,past_and_future_popularity,Bondi,Bondi Beach,Coogee,Darlinghurst,Manly,North Bondi,Randwick,Redfern,Surry Hills,Sydney,Apartment,Bed and breakfast,Boutique hotel,Bungalow,Condominium,Cottage,Guest suite,Guesthouse,Hostel,Hotel,House,Loft,Other,Serviced apartment,Townhouse,Villa,Entire home/apt,Hotel room,Private room,Shared room,flexible,luxury_moderate,moderate,strict_14_with_grace_period,super_strict_30,super_strict_60
675,140.0,151.273,-33.89077,89.0,38.0,7.0,1000.0,75.0,4.0,1.0,1.0,2.0,255.0,0.0,0.0,0.25,0.25,0.1484375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
676,179.0,151.21052,-33.89029,100.0,2.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
680,185.0,151.2746,-33.89083,93.0,93.0,2.0,250.0,0.0,2.0,1.0,1.0,1.0,22.0,1.0,1.0,0.5,0.5,4.043478260869565,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
683,699.0,151.27292,-33.87487,100.0,10.0,3.0,1000.0,232.0,8.0,3.0,5.0,5.0,118.0,1.0,1.0,0.625,0.375,0.08403361344537816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
691,500.0,151.26186,-33.890859999999996,100.0,4.0,2.0,2000.0,160.0,4.0,1.0,2.0,2.0,35.0,1.0,0.0,0.5,0.25,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
692,400.0,151.28056,-33.79573,96.0,40.0,3.0,1000.0,125.0,6.0,2.0,3.0,4.0,176.0,0.0,0.0,0.5,0.3333333333333333,0.22598870056497175,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
697,68.0,151.20476000000002,-33.89222,95.0,88.0,2.0,0.0,20.0,2.0,1.0,1.0,1.0,317.0,1.0,1.0,0.5,0.5,0.27672955974842767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
699,135.0,151.28259,-33.88734,97.0,12.0,28.0,400.0,120.0,4.0,1.0,2.0,2.0,119.0,1.0,0.0,0.5,0.25,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
700,140.0,151.26835,-33.88127,90.0,2.0,3.0,800.0,50.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.25,0.25,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
701,199.0,151.27768999999998,-33.88898,93.0,243.0,1.0,500.0,150.0,4.0,1.0,2.0,3.0,229.0,0.0,0.0,0.5,0.25,1.0565217391304347,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
708,100.0,151.21427,-33.89663,96.0,0.0,4.0,200.0,0.0,1.0,2.5,1.0,3.0,364.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
712,500.0,151.27168,-33.88358,100.0,1.0,10.0,950.0,150.0,7.0,1.5,3.0,5.0,44.0,0.0,0.0,0.42857142857142855,0.21428571428571427,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
714,145.0,151.2124,-33.87985,94.0,7.0,10.0,500.0,120.0,2.0,1.0,1.0,2.0,226.0,1.0,0.0,0.5,0.5,0.030837004405286344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
715,70.0,151.23877,-33.92067,96.0,0.0,2.0,0.0,65.0,1.0,1.0,1.0,1.0,87.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
717,170.0,151.2143,-33.89347,91.0,14.0,2.0,1000.0,60.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
723,129.0,151.28158,-33.79372,86.0,7.0,5.0,500.0,70.0,6.0,1.0,2.0,2.0,0.0,1.0,0.0,0.3333333333333333,0.16666666666666666,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
734,70.0,151.21483999999998,-33.881479999999996,88.0,23.0,1.0,0.0,15.0,2.0,1.0,1.0,1.0,292.0,1.0,1.0,0.5,0.5,0.07849829351535836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
735,550.0,151.21235,-33.88889,96.0,9.0,3.0,1500.0,200.0,6.0,1.5,3.0,3.0,209.0,1.0,0.0,0.5,0.25,0.04285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
736,129.0,151.21454,-33.87489,96.0,19.0,14.0,500.0,120.0,2.0,1.0,1.0,1.0,349.0,0.0,0.0,0.5,0.5,0.054285714285714284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
739,320.0,151.26728,-33.89131,97.0,13.0,5.0,1454.0,0.0,4.0,1.0,2.0,3.0,0.0,1.0,0.0,0.5,0.25,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
740,320.0,151.28122,-33.78801,96.0,14.0,3.0,600.0,75.0,5.0,1.0,2.0,3.0,0.0,1.0,0.0,0.4,0.2,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
743,164.0,151.26633999999999,-33.88896,93.0,39.0,2.0,500.0,160.0,5.0,1.0,2.0,3.0,287.0,1.0,0.0,0.4,0.2,0.13541666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
745,180.0,151.2817,-33.889990000000004,91.0,11.0,5.0,150.0,30.0,4.0,1.0,2.0,2.0,226.0,1.0,0.0,0.5,0.25,0.048458149779735685,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
750,111.0,151.20291,-33.8921,93.0,3.0,2.0,250.0,40.0,2.0,1.0,1.0,1.0,181.0,0.0,0.0,0.5,0.5,0.016483516483516484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
757,116.0,151.27076,-33.88673,100.0,4.0,3.0,500.0,100.0,6.0,2.0,3.0,3.0,0.0,1.0,0.0,0.5,0.3333333333333333,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
762,350.0,151.25589,-33.93246,91.0,79.0,2.0,500.0,200.0,5.0,1.0,3.0,3.0,250.0,0.0,0.0,0.6,0.2,0.3147410358565737,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
763,140.0,151.20433,-33.86993,94.0,35.0,2.0,350.0,65.0,3.0,1.0,1.0,2.0,252.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.1383399209486166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
766,112.0,151.22036,-33.87592,90.0,4.0,20.0,250.0,60.0,2.0,1.0,0.0,1.0,260.0,1.0,0.0,0.0,0.5,0.01532567049808429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
768,45.0,151.21792,-33.881409999999995,91.0,187.0,1.0,0.0,20.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.5,187.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
770,125.0,151.21513000000002,-33.88007,94.0,18.0,3.0,0.0,50.0,2.0,1.0,1.0,1.0,12.0,0.0,0.0,0.5,0.5,1.3846153846153846,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
775,198.0,151.25893,-33.89083,98.0,33.0,30.0,1000.0,300.0,6.0,1.5,3.0,3.0,270.0,1.0,0.0,0.5,0.25,0.12177121771217712,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
779,150.0,151.26017,-33.91887,95.0,8.0,5.0,1000.0,80.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.5,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
780,295.0,151.21847,-33.87713,100.0,3.0,4.0,750.0,100.0,7.0,2.5,3.0,7.0,0.0,0.0,0.0,0.42857142857142855,0.35714285714285715,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
784,859.0,151.27988,-33.888259999999995,90.0,2.0,4.0,500.0,450.0,8.0,3.0,4.0,5.0,1.0,1.0,0.0,0.5,0.375,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
785,49.0,151.21696,-33.88098,93.0,214.0,1.0,200.0,20.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,214.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
786,220.0,151.28533000000002,-33.79849,90.0,2.0,7.0,1500.0,80.0,2.0,1.0,1.0,1.0,83.0,1.0,0.0,0.5,0.5,0.023809523809523808,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
788,150.0,151.27213999999998,-33.88705,96.0,0.0,3.0,250.0,50.0,2.0,1.5,1.0,1.0,0.0,0.0,0.0,0.5,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
790,950.0,151.28471000000002,-33.89151,96.0,0.0,5.0,0.0,100.0,7.0,3.0,4.0,5.0,0.0,1.0,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
791,45.0,151.21658,-33.88111,91.0,136.0,1.0,200.0,20.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.5,136.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
792,201.0,151.21006,-33.88675,100.0,4.0,7.0,0.0,80.0,2.0,1.0,1.0,1.0,12.0,1.0,0.0,0.5,0.5,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
798,121.0,151.20432,-33.8866,89.0,350.0,2.0,0.0,65.0,4.0,1.0,0.0,3.0,310.0,0.0,1.0,0.0,0.25,1.1254019292604502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
805,176.0,151.29079,-33.80486,93.0,3.0,500.0,550.0,125.0,3.0,1.0,2.0,2.0,179.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.016666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
807,400.0,151.27553999999998,-33.8843,96.0,0.0,1.0,0.0,0.0,6.0,2.0,3.0,3.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
810,76.0,151.25411,-33.904959999999996,100.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,365.0,0.0,0.0,1.0,1.0,0.01092896174863388,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
811,49.0,151.24083000000002,-33.90786,87.0,7.0,5.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
812,400.0,151.20038,-33.90732,100.0,5.0,30.0,400.0,50.0,5.0,2.0,2.0,2.0,0.0,1.0,0.0,0.4,0.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
813,249.0,151.28502,-33.89217,83.0,1.0,3.0,200.0,150.0,3.0,1.0,2.0,2.0,359.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.002777777777777778,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
816,205.0,151.22449,-33.876940000000005,95.0,190.0,3.0,600.0,100.0,4.0,2.0,2.0,2.0,256.0,1.0,1.0,0.5,0.5,0.7392996108949417,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
822,550.0,151.28457,-33.88593,97.0,73.0,3.0,500.0,0.0,6.0,2.5,3.0,3.0,274.0,1.0,1.0,0.5,0.4166666666666667,0.26545454545454544,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
824,185.0,151.20165,-33.87599,91.0,216.0,2.0,200.0,0.0,4.0,1.0,1.0,2.0,343.0,0.0,0.0,0.25,0.25,0.627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
825,260.0,151.28387,-33.89138,86.0,10.0,2.0,0.0,30.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.5,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
826,60.0,151.2508,-33.9125,96.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,11.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
827,900.0,151.27858,-33.79801,97.0,21.0,4.0,2000.0,400.0,11.0,2.5,5.0,10.0,147.0,1.0,0.0,0.45454545454545453,0.22727272727272727,0.14189189189189189,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
836,715.0,151.26898,-33.89501,80.0,5.0,6.0,1000.0,200.0,6.0,2.0,3.0,5.0,362.0,0.0,0.0,0.5,0.3333333333333333,0.013774104683195593,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
838,45.0,151.24125,-33.90785,93.0,26.0,4.0,0.0,10.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
840,300.0,151.27985,-33.88516,100.0,2.0,7.0,1000.0,100.0,5.0,2.0,3.0,3.0,0.0,1.0,0.0,0.6,0.4,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
846,26.0,151.21692,-33.89147,88.0,35.0,2.0,500.0,60.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.5,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
850,65.0,151.27646000000001,-33.884370000000004,98.0,43.0,1.0,200.0,20.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.5,43.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
857,140.0,151.25963000000002,-33.8904,92.0,13.0,3.0,1000.0,80.0,3.0,1.0,2.0,2.0,350.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.037037037037037035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
858,212.0,151.21817,-33.87612,96.0,94.0,2.0,300.0,0.0,2.0,1.0,1.0,1.0,179.0,1.0,1.0,0.5,0.5,0.5222222222222223,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
